Order,Family,Genus,Site_ID,Date,Size,Sample,Count
Ephemeroptera ,Heptageniidae,Stenonoma,HOLM,6/2/21,>1,3,0
Ephemeroptera ,Isonychidae,Isonychia,HOLM,6/2/21,>1,3,0
Ephemeroptera ,Leptohyphidae,Tricorythodes,HOLM,6/2/21,>1,3,0
Ephemeroptera ,Heptageniidae,Stenacron/Maccaffertium,HOLM,6/2/21,>1,3,0
Ephemeroptera ,Leptophlebiidae,Leptophlebiidae,HOLM,6/2/21,>1,3,0
Odonata,Aeshnidae,Aeshnidae,HOLM,6/2/21,>1,3,0
Odonata,Aeshnidae,Boyeria,HOLM,6/2/21,>1,3,0
Odonata,Calopterygidae,Calopteryx,HOLM,6/2/21,>1,3,0
Odonata,Cordulegastridae,Cordulegaster,HOLM,6/2/21,>1,3,0
Odonata,Gomphidae,Stylogomphus,HOLM,6/2/21,>1,3,0
Odonata,Gomphidae,Gomphus,HOLM,6/2/21,>1,3,0
Odonata,Gomphidae,Gomphurus,HOLM,6/2/21,>1,3,0
Plecoptera,Leuctridae,Leuctridae,HOLM,6/2/21,>1,3,0
Plecoptera,Nemouridae,Amphinemura,HOLM,6/2/21,>1,3,0
Plecoptera,Nemouridae,Nemoura,HOLM,6/2/21,>1,3,0
Plecoptera,Nemouridae,Shipsa,HOLM,6/2/21,>1,3,0
Plecoptera,Perlidae,Agnetina,HOLM,6/2/21,>1,3,0
Plecoptera,Perlidae,Hansonoperla,HOLM,6/2/21,>1,3,0
Plecoptera,Perlidae,Neoperla,HOLM,6/2/21,>1,3,0
Plecoptera,Perlidae,Perlidae,HOLM,6/2/21,>1,3,0
Plecoptera,Perlodidae,Isoperla,HOLM,6/2/21,>1,3,0
Plecoptera,Taeniopterygidae,Oemopteryx,HOLM,6/2/21,>1,3,0
Orthoptera,Orthoptera,Orthoptera,HOLM,6/2/21,>1,3,0
Hemiptera,Corixidae,Corixidae,HOLM,6/2/21,>1,3,0
Hemiptera,Vellidae,Microvelia,HOLM,6/2/21,>1,3,0
Hemiptera,Vellidae,Rhagovelia,HOLM,6/2/21,>1,3,0
Lepidoptera,Lepidoptera,Lepidoptera_not_Crambidae,HOLM,6/2/21,>1,3,0
Lepidoptera,Crambidae ,Petrophila,HOLM,6/2/21,>1,3,0
Megaloptera,Corydalidae,Corydalus,HOLM,6/2/21,>1,3,0
Megaloptera,Corydalidae,Nigronia,HOLM,6/2/21,>1,3,0
Megaloptera,Sialidae,Sialis,HOLM,6/2/21,>1,3,0
Trichoptera,Brachycentridae,Brachycentridae,HOLM,6/2/21,>1,3,0
Trichoptera,Brachycentridae,Micrasema,HOLM,6/2/21,>1,3,0
Trichoptera,Glossosomatidae,Glossosoma,HOLM,6/2/21,>1,3,0
Trichoptera,Goeridae,Goera,HOLM,6/2/21,>1,3,0
Trichoptera,Helicopsychidae,Helicopsyche,HOLM,6/2/21,>1,3,0
Trichoptera,Hydropsychidae,Cheumatopsyche,HOLM,6/2/21,>1,3,31
Trichoptera,Hydropsychidae,Hydropsyche,HOLM,6/2/21,>1,3,43
Trichoptera,Hydroptilidae,Hydroptila,HOLM,6/2/21,>1,3,1
Trichoptera,Leptoceridae,Nectopsyche,HOLM,6/2/21,>1,3,0
Trichoptera,Leptoceridae,Oecetis,HOLM,6/2/21,>1,3,0
Trichoptera,Leptoceridae,Trianoides,HOLM,6/2/21,>1,3,0
Trichoptera,Limniphilidae,Pycnopsyche,HOLM,6/2/21,>1,3,0
Trichoptera,Odontoceridae,Psilotreta,HOLM,6/2/21,>1,3,0
Trichoptera,Philopotamidae,Chimarra,HOLM,6/2/21,>1,3,1
Trichoptera,Philopotamidae,Dolophilodes,HOLM,6/2/21,>1,3,0
Trichoptera,Polycentropodidae,Polycentropodidae,HOLM,6/2/21,>1,3,0
Trichoptera,Polycentropodidae,Polycentropus,HOLM,6/2/21,>1,3,0
Trichoptera,Rhyacophilidae,Rhyacophila,HOLM,6/2/21,>1,3,0
Trichoptera,Thremmatidae,Neophylax,HOLM,6/2/21,>1,3,0
Coleoptera,Curculionidae,Curculionidae,HOLM,6/2/21,>1,3,0
Coleoptera,Dryopidae,Helichus (A),HOLM,6/2/21,>1,3,0
Coleoptera,Dryopidae,Helichus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Dytiscidae,Agabus (A),HOLM,6/2/21,>1,3,0
Coleoptera,Dytiscidae,Agabus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Dytiscidae,Hydrocolus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Dytiscidae,Neoporus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Elmidae,Ancyronyx (A),HOLM,6/2/21,>1,3,0
Coleoptera,Elmidae,Ancyronyx (L),HOLM,6/2/21,>1,3,0
Coleoptera,Elmidae,Dubiraphia (A),HOLM,6/2/21,>1,3,1
Coleoptera,Elmidae,Dubiraphia (L),HOLM,6/2/21,>1,3,0
Coleoptera,Elmidae,Macronychus (A),HOLM,6/2/21,>1,3,0
Coleoptera,Elmidae,Macronychus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Elmidae,Microcylloepus (A),HOLM,6/2/21,>1,3,2
Coleoptera,Elmidae,Microcylloepus (L),HOLM,6/2/21,>1,3,16
Coleoptera,Elmidae,Optioservus/Promoresia (A),HOLM,6/2/21,>1,3,8
Coleoptera,Elmidae,Optioservus/Promoresia (L),HOLM,6/2/21,>1,3,117
Coleoptera,Elmidae,Oulimnius (A),HOLM,6/2/21,>1,3,0
Coleoptera,Elmidae,Stenelmis (A),HOLM,6/2/21,>1,3,8
Coleoptera,Elmidae,Stenelmis (L),HOLM,6/2/21,>1,3,15
Coleoptera,Gyrinidae,Dineutus (A),HOLM,6/2/21,>1,3,0
Coleoptera,Gyrinidae,Dineutus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Haliplidae,Peltodytes  (A),HOLM,6/2/21,>1,3,0
Coleoptera,Hydrophilidae,Ametor,HOLM,6/2/21,>1,3,0
Coleoptera,Hydrophilidae,Berosus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Hydrophilidae,Crenitulus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Hydrophillidae,Hydrophillidae,HOLM,6/2/21,>1,3,0
Coleoptera,Hydrophillidae,Paracymus,HOLM,6/2/21,>1,3,0
Coleoptera,Hydrophillidae,Sperchopis (L),HOLM,6/2/21,>1,3,0
Coleoptera,Hydrophillidae,Tropisternus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Psephenidae,Ectopria (L),HOLM,6/2/21,>1,3,1
Coleoptera,Psephenidae,Psephenus (L),HOLM,6/2/21,>1,3,0
Coleoptera,Scirtidae,Scirtidae,HOLM,6/2/21,>1,3,0
Diptera,Athericidae,Atherix,HOLM,6/2/21,>1,3,0
Diptera,Blephaceridae,Blephaceridae,HOLM,6/2/21,>1,3,0
Diptera,Ceratopogonidae,Atrichopogon,HOLM,6/2/21,>1,3,0
Diptera,Ceratopogonidae,Ceraptogoninae,HOLM,6/2/21,>1,3,0
Diptera,Dixidae,Dixa,HOLM,6/2/21,>1,3,0
Diptera,Empididae,Empididae,HOLM,6/2/21,>1,3,0
Diptera,Empididae,Hemerodromia,HOLM,6/2/21,>1,3,0
Diptera,Empididae,Metachela/Chelifera,HOLM,6/2/21,>1,3,0
Diptera,Limoniidae,Antocha,HOLM,6/2/21,>1,3,40
Diptera,Limoniidae,Dicranomyia,HOLM,6/2/21,>1,3,0
Diptera,Limoniidae,Hexatoma,HOLM,6/2/21,>1,3,0
Diptera,Limoniidae,Limoniidae,HOLM,6/2/21,>1,3,0
Diptera,Limoniidae,Pilaria,HOLM,6/2/21,>1,3,0
Diptera,Psychodidae,Percomaini/Psychoda,HOLM,6/2/21,>1,3,0
Diptera,Simuliidae,Simulium/Stegopterna,HOLM,6/2/21,>1,3,0
Diptera,Muscidae,Muscidae,HOLM,6/2/21,>1,3,0
Diptera,Stratiomyidae,Myxosargus,HOLM,6/2/21,>1,3,0
Diptera,Stratiomyidae,Oxycera,HOLM,6/2/21,>1,3,0
Diptera,Tabanidae,Chrysops,HOLM,6/2/21,>1,3,0
Diptera,Tabanidae,Silvius,HOLM,6/2/21,>1,3,0
Diptera,Tabanidae,Tabanidae,HOLM,6/2/21,>1,3,0
Diptera,Tipulidae,Tipula,HOLM,6/2/21,>1,3,0
Diptera,Tipulidae,Tipuloidia,HOLM,6/2/21,>1,3,0
Amphipoda,Crangonyctidae,Crangonyx,HOLM,6/2/21,>1,3,0
Bivalvia,Cyrenidae,Corbicula,HOLM,6/2/21,>1,3,0
Bivalvia,Sphaeriidae ,Sphaeriidae,HOLM,6/2/21,>1,3,0
Decapoda,Cambaridae,Cambaridae,HOLM,6/2/21,>1,3,0
Gastropoda,Ancylidae,Ancylidae,HOLM,6/2/21,>1,3,0
Gastropoda,Physidae,Physidae,HOLM,6/2/21,>1,3,0
Gastropoda ,Hydrobiidae,Hydrobiidae,HOLM,6/2/21,>1,3,0
Gastropoda ,Lymnaeidae,Lymnaeidae,HOLM,6/2/21,>1,3,0
Gastropoda ,Planorbidae,Planorbidae,HOLM,6/2/21,>1,3,0
Gastropoda ,Viviparidae,Viviparidae,HOLM,6/2/21,>1,3,0
Hexapoda,Collembola,Collembola,HOLM,6/2/21,>1,3,0
Hydracarina,Hydracarina,Hydracarina,HOLM,6/2/21,>1,3,0
Isopoda,Asellidae,Lirceus,HOLM,6/2/21,>1,3,0
Oligochaeta,Oligochaeta,Oligochaeta,HOLM,6/2/21,>1,3,0
Diptera,Chironomidae,Chironomidae,HOLM,6/2/21,>1,3,0
Diptera,Chironomidae,Chironomini,HOLM,6/2/21,>1,3,29
Diptera,Chironomidae,Tanytarsini,HOLM,6/2/21,>1,3,4
Diptera,Chironomidae,Orthocladinae,HOLM,6/2/21,>1,3,468
Diptera,Chironomidae,Tanypodinae,HOLM,6/2/21,>1,3,11
Ephemeroptera,Baetidae,Baetidae,HOLM,6/2/21,<1,3,32
Ephemeroptera,Baetidae,Baetis,HOLM,6/2/21,<1,3,0
Ephemeroptera,Baetidae,Fallceon,HOLM,6/2/21,<1,3,0
Ephemeroptera,Baetidae,Heterocloeon,HOLM,6/2/21,<1,3,0
Ephemeroptera,Baetiscidae,Baetisca,HOLM,6/2/21,<1,3,0
Ephemeroptera,Caenidae,Brachycercus,HOLM,6/2/21,<1,3,0
Ephemeroptera,Caenidae,Caenis,HOLM,6/2/21,<1,3,8
Ephemeroptera,Ephemerellidae,Drunella,HOLM,6/2/21,<1,3,0
Ephemeroptera,Ephemerellidae,Ephemerella,HOLM,6/2/21,<1,3,4
Ephemeroptera,Ephemerellidae,Ephemerellidae,HOLM,6/2/21,<1,3,0
Ephemeroptera,Ephemerellidae,Eurylophella,HOLM,6/2/21,<1,3,0
Ephemeroptera,Ephemeridae,Ephemera,HOLM,6/2/21,<1,3,0
Ephemeroptera,Ephemeridae,Hexagenia,HOLM,6/2/21,<1,3,0
Ephemeroptera,Heptageniidae,Epeorus,HOLM,6/2/21,<1,3,0
Ephemeroptera,Heptageniidae,Heptageniidae,HOLM,6/2/21,<1,3,0
Ephemeroptera ,Heptageniidae,Stenonoma,HOLM,6/2/21,<1,3,0
Ephemeroptera ,Isonychidae,Isonychia,HOLM,6/2/21,<1,3,0
Ephemeroptera ,Leptohyphidae,Tricorythodes,HOLM,6/2/21,<1,3,0
Ephemeroptera ,Heptageniidae,Stenacron/Maccaffertium,HOLM,6/2/21,<1,3,0
Ephemeroptera ,Leptophlebiidae,Leptophlebiidae,HOLM,6/2/21,<1,3,0
Odonata,Aeshnidae,Aeshnidae,HOLM,6/2/21,<1,3,0
Odonata,Aeshnidae,Boyeria,HOLM,6/2/21,<1,3,0
Odonata,Calopterygidae,Calopteryx,HOLM,6/2/21,<1,3,0
Odonata,Cordulegastridae,Cordulegaster,HOLM,6/2/21,<1,3,0
Odonata,Gomphidae,Stylogomphus,HOLM,6/2/21,<1,3,0
Odonata,Gomphidae,Gomphus,HOLM,6/2/21,<1,3,0
Odonata,Gomphidae,Gomphurus,HOLM,6/2/21,<1,3,0
Plecoptera,Leuctridae,Leuctridae,HOLM,6/2/21,<1,3,0
Plecoptera,Nemouridae,Amphinemura,HOLM,6/2/21,<1,3,0
Plecoptera,Nemouridae,Nemoura,HOLM,6/2/21,<1,3,0
Plecoptera,Nemouridae,Shipsa,HOLM,6/2/21,<1,3,0
Plecoptera,Perlidae,Agnetina,HOLM,6/2/21,<1,3,0
Plecoptera,Perlidae,Hansonoperla,HOLM,6/2/21,<1,3,0
Plecoptera,Perlidae,Neoperla,HOLM,6/2/21,<1,3,0
Plecoptera,Perlidae,Perlidae,HOLM,6/2/21,<1,3,0
Plecoptera,Perlodidae,Isoperla,HOLM,6/2/21,<1,3,0
Plecoptera,Taeniopterygidae,Oemopteryx,HOLM,6/2/21,<1,3,0
Orthoptera,Orthoptera,Orthoptera,HOLM,6/2/21,<1,3,0
Hemiptera,Corixidae,Corixidae,HOLM,6/2/21,<1,3,0
Hemiptera,Vellidae,Microvelia,HOLM,6/2/21,<1,3,0
Hemiptera,Vellidae,Rhagovelia,HOLM,6/2/21,<1,3,0
Lepidoptera,Lepidoptera,Lepidoptera_not_Crambidae,HOLM,6/2/21,<1,3,0
Lepidoptera,Crambidae ,Petrophila,HOLM,6/2/21,<1,3,0
Megaloptera,Corydalidae,Corydalus,HOLM,6/2/21,<1,3,0
Megaloptera,Corydalidae,Nigronia,HOLM,6/2/21,<1,3,0
Megaloptera,Sialidae,Sialis,HOLM,6/2/21,<1,3,0
Trichoptera,Brachycentridae,Brachycentridae,HOLM,6/2/21,<1,3,0
Trichoptera,Brachycentridae,Micrasema,HOLM,6/2/21,<1,3,0
Trichoptera,Glossosomatidae,Glossosoma,HOLM,6/2/21,<1,3,0
Trichoptera,Goeridae,Goera,HOLM,6/2/21,<1,3,0
Trichoptera,Helicopsychidae,Helicopsyche,HOLM,6/2/21,<1,3,0
Trichoptera,Hydropsychidae,Cheumatopsyche,HOLM,6/2/21,<1,3,96
Trichoptera,Hydropsychidae,Hydropsyche,HOLM,6/2/21,<1,3,40
Trichoptera,Hydroptilidae,Hydroptila,HOLM,6/2/21,<1,3,0
Trichoptera,Leptoceridae,Nectopsyche,HOLM,6/2/21,<1,3,0
Trichoptera,Leptoceridae,Oecetis,HOLM,6/2/21,<1,3,0
Trichoptera,Leptoceridae,Trianoides,HOLM,6/2/21,<1,3,0
Trichoptera,Limniphilidae,Pycnopsyche,HOLM,6/2/21,<1,3,0
Trichoptera,Odontoceridae,Psilotreta,HOLM,6/2/21,<1,3,0
Trichoptera,Philopotamidae,Chimarra,HOLM,6/2/21,<1,3,4
Trichoptera,Philopotamidae,Dolophilodes,HOLM,6/2/21,<1,3,0
Trichoptera,Polycentropodidae,Polycentropodidae,HOLM,6/2/21,<1,3,0
Trichoptera,Polycentropodidae,Polycentropus,HOLM,6/2/21,<1,3,0
Trichoptera,Rhyacophilidae,Rhyacophila,HOLM,6/2/21,<1,3,0
Trichoptera,Thremmatidae,Neophylax,HOLM,6/2/21,<1,3,0
Coleoptera,Curculionidae,Curculionidae,HOLM,6/2/21,<1,3,0
Coleoptera,Dryopidae,Helichus (A),HOLM,6/2/21,<1,3,0
Coleoptera,Dryopidae,Helichus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Dytiscidae,Agabus (A),HOLM,6/2/21,<1,3,0
Coleoptera,Dytiscidae,Agabus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Dytiscidae,Hydrocolus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Dytiscidae,Neoporus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Ancyronyx (A),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Ancyronyx (L),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Dubiraphia (A),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Dubiraphia (L),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Macronychus (A),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Macronychus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Microcylloepus (A),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Microcylloepus (L),HOLM,6/2/21,<1,3,8
Coleoptera,Elmidae,Optioservus/Promoresia (A),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Optioservus/Promoresia (L),HOLM,6/2/21,<1,3,104
Coleoptera,Elmidae,Oulimnius (A),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Stenelmis (A),HOLM,6/2/21,<1,3,0
Coleoptera,Elmidae,Stenelmis (L),HOLM,6/2/21,<1,3,40
Coleoptera,Gyrinidae,Dineutus (A),HOLM,6/2/21,<1,3,0
Coleoptera,Gyrinidae,Dineutus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Haliplidae,Peltodytes  (A),HOLM,6/2/21,<1,3,0
Coleoptera,Hydrophilidae,Ametor,HOLM,6/2/21,<1,3,0
Coleoptera,Hydrophilidae,Berosus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Hydrophilidae,Crenitulus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Hydrophillidae,Hydrophillidae,HOLM,6/2/21,<1,3,0
Coleoptera,Hydrophillidae,Paracymus,HOLM,6/2/21,<1,3,0
Coleoptera,Hydrophillidae,Sperchopis (L),HOLM,6/2/21,<1,3,0
Coleoptera,Hydrophillidae,Tropisternus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Psephenidae,Ectopria (L),HOLM,6/2/21,<1,3,12
Coleoptera,Psephenidae,Psephenus (L),HOLM,6/2/21,<1,3,0
Coleoptera,Scirtidae,Scirtidae,HOLM,6/2/21,<1,3,0
Diptera,Athericidae,Atherix,HOLM,6/2/21,<1,3,0
Diptera,Blephaceridae,Blephaceridae,HOLM,6/2/21,<1,3,0
Diptera,Ceratopogonidae,Atrichopogon,HOLM,6/2/21,<1,3,0
Diptera,Ceratopogonidae,Ceraptogoninae,HOLM,6/2/21,<1,3,0
Diptera,Dixidae,Dixa,HOLM,6/2/21,<1,3,0
Diptera,Empididae,Empididae,HOLM,6/2/21,<1,3,4
Diptera,Empididae,Hemerodromia,HOLM,6/2/21,<1,3,0
Diptera,Empididae,Metachela/Chelifera,HOLM,6/2/21,<1,3,0
Diptera,Limoniidae,Antocha,HOLM,6/2/21,<1,3,56
Diptera,Limoniidae,Dicranomyia,HOLM,6/2/21,<1,3,0
Diptera,Limoniidae,Hexatoma,HOLM,6/2/21,<1,3,0
Diptera,Limoniidae,Limoniidae,HOLM,6/2/21,<1,3,0
Diptera,Limoniidae,Pilaria,HOLM,6/2/21,<1,3,0
Diptera,Psychodidae,Percomaini/Psychoda,HOLM,6/2/21,<1,3,0
Diptera,Simuliidae,Simulium/Stegopterna,HOLM,6/2/21,<1,3,16
Diptera,Muscidae,Muscidae,HOLM,6/2/21,<1,3,0
Diptera,Stratiomyidae,Myxosargus,HOLM,6/2/21,<1,3,0
Diptera,Stratiomyidae,Oxycera,HOLM,6/2/21,<1,3,0
Diptera,Tabanidae,Chrysops,HOLM,6/2/21,<1,3,0
Diptera,Tabanidae,Silvius,HOLM,6/2/21,<1,3,0
Diptera,Tabanidae,Tabanidae,HOLM,6/2/21,<1,3,0
Diptera,Tipulidae,Tipula,HOLM,6/2/21,<1,3,0
Diptera,Tipulidae,Tipuloidia,HOLM,6/2/21,<1,3,0
Amphipoda,Crangonyctidae,Crangonyx,HOLM,6/2/21,<1,3,0
Bivalvia,Cyrenidae,Corbicula,HOLM,6/2/21,<1,3,0
Bivalvia,Sphaeriidae ,Sphaeriidae,HOLM,6/2/21,<1,3,0
Decapoda,Cambaridae,Cambaridae,HOLM,6/2/21,<1,3,0
Gastropoda,Ancylidae,Ancylidae,HOLM,6/2/21,<1,3,0
Gastropoda,Physidae,Physidae,HOLM,6/2/21,<1,3,0
Gastropoda ,Hydrobiidae,Hydrobiidae,HOLM,6/2/21,<1,3,0
Gastropoda ,Lymnaeidae,Lymnaeidae,HOLM,6/2/21,<1,3,0
Gastropoda ,Planorbidae,Planorbidae,HOLM,6/2/21,<1,3,0
Gastropoda ,Viviparidae,Viviparidae,HOLM,6/2/21,<1,3,0
Hexapoda,Collembola,Collembola,HOLM,6/2/21,<1,3,0
Hydracarina,Hydracarina,Hydracarina,HOLM,6/2/21,<1,3,22
Isopoda,Asellidae,Lirceus,HOLM,6/2/21,<1,3,0
Oligochaeta,Oligochaeta,Oligochaeta,HOLM,6/2/21,<1,3,0
Diptera,Chironomidae,Chironomidae,HOLM,6/2/21,<1,3,12
Diptera,Chironomidae,Chironomini,HOLM,6/2/21,<1,3,88
Diptera,Chironomidae,Tanytarsini,HOLM,6/2/21,<1,3,372
Diptera,Chironomidae,Orthocladinae,HOLM,6/2/21,<1,3,656
Diptera,Chironomidae,Tanypodinae,HOLM,6/2/21,<1,3,20
Ephemeroptera,Baetidae,Baetidae,HOLM,6/2/21,>1,4,5
Ephemeroptera,Baetidae,Baetis,HOLM,6/2/21,>1,4,0
Ephemeroptera,Baetidae,Fallceon,HOLM,6/2/21,>1,4,0
Ephemeroptera,Baetidae,Heterocloeon,HOLM,6/2/21,>1,4,0
Ephemeroptera,Baetiscidae,Baetisca,HOLM,6/2/21,>1,4,0
Ephemeroptera,Caenidae,Brachycercus,HOLM,6/2/21,>1,4,0
Ephemeroptera,Caenidae,Caenis,HOLM,6/2/21,>1,4,0
Ephemeroptera,Ephemerellidae,Drunella,HOLM,6/2/21,>1,4,0
Ephemeroptera,Ephemerellidae,Ephemerella,HOLM,6/2/21,>1,4,15
Ephemeroptera,Ephemerellidae,Ephemerellidae,HOLM,6/2/21,>1,4,0
Ephemeroptera,Ephemerellidae,Eurylophella,HOLM,6/2/21,>1,4,0
Ephemeroptera,Ephemeridae,Ephemera,HOLM,6/2/21,>1,4,0
Ephemeroptera,Ephemeridae,Hexagenia,HOLM,6/2/21,>1,4,0
Ephemeroptera,Heptageniidae,Epeorus,HOLM,6/2/21,>1,4,0
Ephemeroptera,Heptageniidae,Heptageniidae,HOLM,6/2/21,>1,4,0
Ephemeroptera ,Heptageniidae,Stenonoma,HOLM,6/2/21,>1,4,0
Ephemeroptera ,Isonychidae,Isonychia,HOLM,6/2/21,>1,4,1
Ephemeroptera ,Leptohyphidae,Tricorythodes,HOLM,6/2/21,>1,4,0
Ephemeroptera ,Heptageniidae,Stenacron/Maccaffertium,HOLM,6/2/21,>1,4,2
Ephemeroptera ,Leptophlebiidae,Leptophlebiidae,HOLM,6/2/21,>1,4,0
Odonata,Aeshnidae,Aeshnidae,HOLM,6/2/21,>1,4,0
Odonata,Aeshnidae,Boyeria,HOLM,6/2/21,>1,4,0
Odonata,Calopterygidae,Calopteryx,HOLM,6/2/21,>1,4,0
Odonata,Cordulegastridae,Cordulegaster,HOLM,6/2/21,>1,4,0
Odonata,Gomphidae,Stylogomphus,HOLM,6/2/21,>1,4,0
Odonata,Gomphidae,Gomphus,HOLM,6/2/21,>1,4,0
Odonata,Gomphidae,Gomphurus,HOLM,6/2/21,>1,4,0
Plecoptera,Leuctridae,Leuctridae,HOLM,6/2/21,>1,4,0
Plecoptera,Nemouridae,Amphinemura,HOLM,6/2/21,>1,4,0
Plecoptera,Nemouridae,Nemoura,HOLM,6/2/21,>1,4,0
Plecoptera,Nemouridae,Shipsa,HOLM,6/2/21,>1,4,0
Plecoptera,Perlidae,Agnetina,HOLM,6/2/21,>1,4,0
Plecoptera,Perlidae,Hansonoperla,HOLM,6/2/21,>1,4,0
Plecoptera,Perlidae,Neoperla,HOLM,6/2/21,>1,4,0
Plecoptera,Perlidae,Perlesta,HOLM,6/2/21,>1,4,6
Plecoptera,Perlodidae,Isoperla,HOLM,6/2/21,>1,4,0
Plecoptera,Taeniopterygidae,Oemopteryx,HOLM,6/2/21,>1,4,0
Orthoptera,Orthoptera,Orthoptera,HOLM,6/2/21,>1,4,0
Hemiptera,Corixidae,Corixidae,HOLM,6/2/21,>1,4,0
Hemiptera,Vellidae,Microvelia,HOLM,6/2/21,>1,4,0
Hemiptera,Vellidae,Rhagovelia,HOLM,6/2/21,>1,4,0
Lepidoptera,Lepidoptera,Lepidoptera_not_Crambidae,HOLM,6/2/21,>1,4,0
Lepidoptera,Crambidae ,Petrophila,HOLM,6/2/21,>1,4,0
Megaloptera,Corydalidae,Corydalus,HOLM,6/2/21,>1,4,0
Megaloptera,Corydalidae,Nigronia,HOLM,6/2/21,>1,4,3
Megaloptera,Sialidae,Sialis,HOLM,6/2/21,>1,4,0
Trichoptera,Brachycentridae,Brachycentridae,HOLM,6/2/21,>1,4,0
Trichoptera,Brachycentridae,Micrasema,HOLM,6/2/21,>1,4,0
Trichoptera,Glossosomatidae,Glossosoma,HOLM,6/2/21,>1,4,0
Trichoptera,Goeridae,Goera,HOLM,6/2/21,>1,4,0
Trichoptera,Helicopsychidae,Helicopsyche,HOLM,6/2/21,>1,4,0
Trichoptera,Hydropsychidae,Cheumatopsyche,HOLM,6/2/21,>1,4,30
Trichoptera,Hydropsychidae,Hydropsyche,HOLM,6/2/21,>1,4,16
Trichoptera,Hydroptilidae,Hydroptila,HOLM,6/2/21,>1,4,1
Trichoptera,Leptoceridae,Nectopsyche,HOLM,6/2/21,>1,4,0
Trichoptera,Leptoceridae,Oecetis,HOLM,6/2/21,>1,4,0
Trichoptera,Leptoceridae,Trianoides,HOLM,6/2/21,>1,4,0
Trichoptera,Limniphilidae,Pycnopsyche,HOLM,6/2/21,>1,4,0
Trichoptera,Odontoceridae,Psilotreta,HOLM,6/2/21,>1,4,0
Trichoptera,Philopotamidae,Chimarra,HOLM,6/2/21,>1,4,6
Trichoptera,Philopotamidae,Dolophilodes,HOLM,6/2/21,>1,4,0
Trichoptera,Polycentropodidae,Polycentropodidae,HOLM,6/2/21,>1,4,0
Trichoptera,Polycentropodidae,Polycentropus,HOLM,6/2/21,>1,4,0
Trichoptera,Rhyacophilidae,Rhyacophila,HOLM,6/2/21,>1,4,0
Trichoptera,Thremmatidae,Neophylax,HOLM,6/2/21,>1,4,0
Coleoptera,Curculionidae,Curculionidae,HOLM,6/2/21,>1,4,0
Coleoptera,Dryopidae,Helichus (A),HOLM,6/2/21,>1,4,0
Coleoptera,Dryopidae,Helichus (L),HOLM,6/2/21,>1,4,0
Coleoptera,Dytiscidae,Agabus (A),HOLM,6/2/21,>1,4,0
Coleoptera,Dytiscidae,Agabus (L),HOLM,6/2/21,>1,4,0
Coleoptera,Dytiscidae,Hydrocolus (L),HOLM,6/2/21,>1,4,0
Coleoptera,Dytiscidae,Neoporus (L),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Ancyronyx (A),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Ancyronyx (L),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Dubiraphia (A),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Dubiraphia (L),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Macronychus (A),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Macronychus (L),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Microcylloepus (A),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Microcylloepus (L),HOLM,6/2/21,>1,4,1
Coleoptera,Elmidae,Optioservus/Promoresia (A),HOLM,6/2/21,>1,4,2
Coleoptera,Elmidae,Optioservus/Promoresia (L),HOLM,6/2/21,>1,4,24
Coleoptera,Elmidae,Oulimnius (A),HOLM,6/2/21,>1,4,0
Coleoptera,Elmidae,Stenelmis (A),HOLM,6/2/21,>1,4,17
Coleoptera,Elmidae,Stenelmis (L),HOLM,6/2/21,>1,4,102
